net_manager,street,house_number,zipcode,city,annual_consume,annual_produce
Enexis B.V.,Heren van Brechtlaan,87,4271AJ,DUSSEN,293.1538462,158.3030769
Enexis B.V.,Suringarhof,43,4271AK,DUSSEN,160.5555556,0
Enexis B.V.,Van Gendtstraat,63,4271AL,DUSSEN,221.3636364,0
Enexis B.V.,Van der Dussenlaan,71,4271AN,DUSSEN,116.8055556,0
Enexis B.V.,Van Axelestraat,21,4271AR,DUSSEN,173,0
Enexis B.V.,Vrijheidsplein,34,4271AW,DUSSEN,412.8636364,0
Enexis B.V.,Oude Zeedijk,20,4271BD,DUSSEN,396.7857143,0
Enexis B.V.,Pleunesteeg,19,4271BG,DUSSEN,850.2,0
Enexis B.V.,Hoek,58,4271BH,DUSSEN,549,142.74
Enexis B.V.,Muilkerk,17,4271BJ,DUSSEN,498.125,0
Enexis B.V.,Korn,35,4271BM,DUSSEN,406.2666667,0
Enexis B.V.,Baan,116,4271BS,DUSSEN,268.2380952,126.0719047
Enexis B.V.,Binnen,102,4271BV,DUSSEN,654.2083333,0
Enexis B.V.,Kornpad,107,4271BZ,DUSSEN,200.875,78.34125
Enexis B.V.,Groot-Zuideveld,102,4271CB,DUSSEN,364.9230769,353.9753846
Enexis B.V.,Noordererf,62,4271CE,DUSSEN,126.71875,0
Enexis B.V.,Craeyweer,47,4271CJ,DUSSEN,109.7857143,73.55642858
Enexis B.V.,Smaelweer,7,4271CM,DUSSEN,368.4285714,0
Enexis B.V.,Veerweg,32,4271DA,DUSSEN,150.3125,0
Enexis B.V.,Zuideveldlaan,76,4271XC,DUSSEN,310.5,248.4
Enexis B.V.,Dokter van Vuurestraat,60,4271XE,DUSSEN,168,65.52
Enexis B.V.,d'Urselstraat,17,4271XJ,DUSSEN,179.4736842,0
Enexis B.V.,Dussen Dijk,29,4271XL,DUSSEN,331.4736842,0
Enexis B.V.,Julianastraat,53,4273CD,HANK,341.7,0
Enexis B.V.,In 't Rietwerf,62,4273CG,HANK,42.44444444,0
Enexis B.V.,Rietwerfplantsoen,119,4273CH,HANK,76.7,0
Enexis B.V.,Roerdompstraat,149,4273CJ,HANK,86.15384615,15.50769231
Enexis B.V.,Reigerstraat,19,4273CK,HANK,154.9090909,12.39272727
Enexis B.V.,Kievitstraat,15,4273CL,HANK,237.8125,0
Enexis B.V.,Karekietplantsoen,12,4273CN,HANK,275.5,289.275
Enexis B.V.,Reigerspad,133,4273CP,HANK,491.6,0
Enexis B.V.,Reigersplantsoen,106,4273CR,HANK,186.5555556,0
Enexis B.V.,Karekietstraat,107,4273CS,HANK,194.9545455,0
Enexis B.V.,IJsvogelstraat,112,4273CT,HANK,157.9130435,0
Enexis B.V.,Lepelaarstraat,116,4273CV,HANK,300.9375,111.346875
Enexis B.V.,Zwaanstraat,86,4273CW,HANK,341.5454545,0
Enexis B.V.,Korenstraat,91,4273CX,HANK,160,0
Enexis B.V.,Noorse Wal,4,4273DV,HANK,133.6315789,118.9321052
Enexis B.V.,Kloosterpad,73,4273DZ,HANK,219.0588235,39.43058823
Enexis B.V.,Zalmstraat,32,4273EA,HANK,293.75,0
Enexis B.V.,Warmondplein,90,4273EC,HANK,334.6190476,0
Enexis B.V.,St. Ignatiusstraat,106,4273ED,HANK,270.25,0
Enexis B.V.,St. Elisabethstraat,147,4273EH,HANK,196.8421053,0
Enexis B.V.,Frans Hanegraafstraat,123,4273EK,HANK,82.09302326,0
Enexis B.V.,Riethaakstraat,1,4273EL,HANK,254.4444444,0
Enexis B.V.,Steurstraat,137,4273EM,HANK,210.9090909,86.47272727
Enexis B.V.,Beatrixstraat,84,4273EP,HANK,224.0555556,0
Enexis B.V.,Beatrixplantsoen,105,4273EV,HANK,294.7333333,0
Enexis B.V.,Warmondstraat,27,4273EW,HANK,226.952381,0
Enexis B.V.,Henri Dunantstraat,19,4273EX,HANK,210.7916667,0
Enexis B.V.,Margrietstraat,107,4273EZ,HANK,298.7333333,0
Enexis B.V.,Korte Dijk,40,4273GJ,HANK,391.2307692,0
Enexis B.V.,Visserskade,35,4273GK,HANK,206.173913,0
Enexis B.V.,Kamersteeg,7,4273GM,HANK,175.6111111,0
Enexis B.V.,Nico Staalstraat,109,4273GT,HANK,465,0
Enexis B.V.,Keizer Napoleonweg,143,4273LB,HANK,340.5,0
Enexis B.V.,Keizersveer,32,4273LC,HANK,291.3333333,0
Enexis B.V.,Voogdwerfschesteeg,96,4273LG,HANK,461.7857143,0
Enexis B.V.,Peerenboom,62,4273LJ,HANK,318.0434783,0
Enexis B.V.,Halifaxstraat,68,4273LP,HANK,123.8064516,0
Enexis B.V.,Biesboschlaan,4,4273LW,HANK,173.6666667,0
Enexis B.V.,Veteranenlaan,75,4273LX,HANK,172.1428571,0
Enexis B.V.,Oranjepolderweg,76,4273PA,HANK,197.4722222,0
Enexis B.V.,Sperwerpad,82,4273XB,HANK,521.6666667,0
Enexis B.V.,Jachtsloot,13,4273XD,HANK,499.5,229.77
Enexis B.V.,Rietzangerstraat,120,4273XG,HANK,143.1851852,0
Enexis B.V.,Valkstraat,29,4273XL,HANK,147.0909091,0
Enexis B.V.,'t Laantje,31,4273XP,HANK,323.2857143,0
Enexis B.V.,Langewerf,30,4273XS,HANK,359.5,0
Enexis B.V.,Nieuwe Polder,146,4273XV,HANK,354.4615385,251.6676923
Enexis B.V.,Pastoor Lipsplantsoen,118,4273XX,HANK,838.25,0
Enexis B.V.,Stadhoudershoef,19,4273XZ,HANK,481.3636364,0
Enexis B.V.,Rijksweg A 27,4,4273ZZ,HANK,273.75,0
Enexis B.V.,Middenweg,73,4281KH,ANDEL,1063.210526,0
Enexis B.V.,Kammetweg,34,4281KJ,ANDEL,333.1875,99.95625
Enexis B.V.,Neer-Andelseweg,107,4281KL,ANDEL,576.1333333,414.816
Enexis B.V.,Schoolpad,17,4281KM,ANDEL,198.9310345,0
Enexis B.V.,Ds. Talmalaan,131,4281KP,ANDEL,224.1363636,51.55136363
Enexis B.V.,Gezetstraat,34,4281KR,ANDEL,350.1818182,0
Enexis B.V.,Kennedylaan,90,4281KS,ANDEL,210.047619,0
Enexis B.V.,J. Henry Dunantstraat,33,4281KW,ANDEL,170.4285714,0
Enexis B.V.,Burgemeester Scholtenln,15,4281LB,ANDEL,402.3636364,229.3472727
Enexis B.V.,Dr. Oosteromstraat,53,4281LD,ANDEL,130.2857143,0
Enexis B.V.,Mart. van Rijswijkplein,85,4281LE,ANDEL,255.9375,194.5125
Enexis B.V.,Burg vd Schansstr,99,4281LG,ANDEL,384.5384615,176.8876923
Enexis B.V.,Wingerd,137,4281LP,ANDEL,237.68,135.4776
Enexis B.V.,Albert Schweitzerlaan,1,4281LT,ANDEL,544.2307692,0
Enexis B.V.,Jasmijn,124,4281LV,ANDEL,358.4545455,0
Enexis B.V.,Vuurdoorn,65,4281LZ,ANDEL,71.29090909,0
Enexis B.V.,Abr Kuyperstraat,46,4281MG,ANDEL,405.5,235.19
Enexis B.V.,Ds van der Putstraat,34,4281MH,ANDEL,165.3076923,0
Enexis B.V.,Duizendmorgen,73,4281ND,ANDEL,1046.733333,0
Enexis B.V.,Hoge Maasdijk,48,4281NE,ANDEL,246.25,0
Enexis B.V.,Mr. S.Naaijenstraat,102,4281NK,ANDEL,225.25,0
Enexis B.V.,Hoofdgraaf,100,4281NM,ANDEL,377.8333333,264.4833333
Enexis B.V.,Koningin Emmastraat,118,4281NS,ANDEL,399.7857143,0
Enexis B.V.,Langenhof,122,4281NT,ANDEL,380.9285714,0
Enexis B.V.,Vinkenpad,90,4281NV,ANDEL,123.2777778,0
Enexis B.V.,Lijsterplein,121,4281NX,ANDEL,173.625,0
Enexis B.V.,Prinses Margrietstraat,41,4281PD,ANDEL,186.7857143,18.67857143
Enexis B.V.,Romboutstraat,40,4281PE,ANDEL,280.4,0
Enexis B.V.,Prinses Christinastraat,102,4281PG,ANDEL,143.55,0
Enexis B.V.,Wilhelminasluis,140,4281PJ,GIESSEN,95.3559322,0
Enexis B.V.,Burgstraat,123,4283GE,GIESSEN,362.2352941,0
Enexis B.V.,Hogelandstraat,44,4283GJ,GIESSEN,165.1875,0
Enexis B.V.,Heerlijkheidstraat,52,4283GL,GIESSEN,208.6470588,0
Enexis B.V.,Jagerspad,92,4283GM,GIESSEN,658.2352941,0
Enexis B.V.,Ridderhof,125,4283GN,GIESSEN,130.7727273,65.38636365
Enexis B.V.,Andriette Peereboom,25,4283GP,GIESSEN,196.9130435,104.3639131
Enexis B.V.,Reygerboslaan,148,4283HB,GIESSEN,109,0
Enexis B.V.,Twee Zalmenstraat,2,4283HC,GIESSEN,294.3529412,220.7647059
Enexis B.V.,Guldenaerde,45,4283HD,GIESSEN,103.9428571,59.24742855
Enexis B.V.,Ruytewaert,107,4283HE,GIESSEN,228.4285714,0
Enexis B.V.,Korenschoof,42,4283HG,GIESSEN,283.1666667,0
Enexis B.V.,Vlaswiek,82,4283HJ,GIESSEN,223.8,0
Enexis B.V.,Den Dissel,40,4283HL,GIESSEN,89.95652174,0
Enexis B.V.,Wethouder A P Elshoutpln,87,4283HM,GIESSEN,256.2666667,0
Enexis B.V.,Giessensesteeg,98,4283HN,GIESSEN,136.9333333,0
Enexis B.V.,Wilgenhof,107,4283HR,GIESSEN,168.175,0
Enexis B.V.,Transportstraat,149,4283JE,GIESSEN,333.4444444,0
Enexis B.V.,Onderweg,99,4284EC,RIJSWIJK NB,181.7272727,105.4018182
Enexis B.V.,Mr. J. N. Scholtenplein,80,4284EK,RIJSWIJK NB,182.8666667,0
Enexis B.V.,Enghweg,97,4284EM,RIJSWIJK NB,180.5416667,1.805416667
Enexis B.V.,Drie Zalmen,19,4284EP,RIJSWIJK NB,227.5,0
Enexis B.V.,Gherstkamp,47,4284ES,RIJSWIJK NB,178.0526316,0
Enexis B.V.,Zesmorgen,109,4284EW,RIJSWIJK NB,136.1904762,14.98095238
Enexis B.V.,Rijswijksesteeg,19,4284EX,RIJSWIJK NB,98.55,0
Enexis B.V.,Stoep,66,4284VD,RIJSWIJK NB,126.0277778,5.041111112
Enexis B.V.,De Geer,28,4284VH,RIJSWIJK NB,282.8125,70.703125
Enexis B.V.,Van Ballegooijenhof,37,4284VL,RIJSWIJK NB,147.6428571,0
Enexis B.V.,De Rietdekker,110,4284VP,RIJSWIJK NB,195.6363636,78.25454544
Enexis B.V.,Veldweg,140,4284VR,RIJSWIJK NB,432.9333333,0
Enexis B.V.,Koperwiek,120,4284VV,RIJSWIJK NB,67.10769231,12.07938462
Enexis B.V.,Nachtegaal,41,4284XC,RIJSWIJK NB,246.5238095,0
Enexis B.V.,Koekoek,74,4284XH,RIJSWIJK NB,177,152.22
Enexis B.V.,Lijster,1,4284XK,RIJSWIJK NB,224.35,0
Enexis B.V.,Molenstraat,29,4285AA,WOUDRICHEM,295.3333333,118.1333333
Enexis B.V.,Rijkswal,114,4285AB,WOUDRICHEM,255.0588235,0
Enexis B.V.,Hugo de Grootstraat,149,4285AL,WOUDRICHEM,242.7857143,58.26857143
Enexis B.V.,Spieringstraat,8,4285AP,WOUDRICHEM,117.125,22.25375
Enexis B.V.,Landpoortstraat,46,4285AS,WOUDRICHEM,363.6363636,0
Enexis B.V.,Bagijnestraat,131,4285AT,WOUDRICHEM,153.4,0
Enexis B.V.,Daalderstraat,10,4285AV,WOUDRICHEM,132.8181818,0
Enexis B.V.,Nieuwstad,142,4285AW,WOUDRICHEM,90.75,0
Enexis B.V.,Stadshaven,39,4285AZ,WOUDRICHEM,590.9166667,0
Enexis B.V.,Arsenaal,130,4285BD,WOUDRICHEM,456.1818182,0
Enexis B.V.,Koepoortstraat,2,4285BE,WOUDRICHEM,139.3529412,0
Enexis B.V.,Burgemeester vd Lelystr,82,4285BH,WOUDRICHEM,240.5416667,0
Enexis B.V.,Graaf van Hornestraat,138,4285BV,WOUDRICHEM,145.95,0
Enexis B.V.,Adriaan van Alkmaarstr,88,4285BW,WOUDRICHEM,127.15,124.607
Enexis B.V.,Pieter Maasstraat,68,4285CA,WOUDRICHEM,300.6,27.054
Enexis B.V.,Lemmenskampweg,110,4285CB,WOUDRICHEM,260.125,0
Enexis B.V.,Wethouder de Joodestraat,7,4285CC,WOUDRICHEM,151.76,110.7848
Enexis B.V.,Voornplein,74,4285CE,WOUDRICHEM,218.15,0
Enexis B.V.,Baarsplein,25,4285CG,WOUDRICHEM,327.2857143,150.5514286
Enexis B.V.,Wethouder Viveenstraat,137,4285CJ,WOUDRICHEM,168.56,0
Enexis B.V.,Wethouder Kentiestraat,37,4285CL,WOUDRICHEM,409.0769231,0
Enexis B.V.,Waalplein,28,4285CM,WOUDRICHEM,199.2941176,155.4494117
Enexis B.V.,Merweplein,45,4285CS,WOUDRICHEM,83.55882353,0
Enexis B.V.,Kastanjelaan,131,4285DB,WOUDRICHEM,260.5714286,200.64
Enexis B.V.,'t Rond,113,4285DE,WOUDRICHEM,1253.714286,0
Enexis B.V.,Larixlaan,138,4285DG,WOUDRICHEM,261.0555556,0
Enexis B.V.,Meidoornhof,7,4285DJ,WOUDRICHEM,110.9333333,0
Enexis B.V.,Goudenregenhof,21,4285DK,WOUDRICHEM,219.5625,0
Enexis B.V.,Benjaminslaan,128,4285DL,WOUDRICHEM,362.2142857,0
Enexis B.V.,Postweide,121,4285DM,WOUDRICHEM,351.8571429,0
Enexis B.V.,Lindenlaan,103,4285DR,WOUDRICHEM,428.5,201.395
Enexis B.V.,Ravelijn,52,4285ED,WOUDRICHEM,560.5,0
Enexis B.V.,Citadel,33,4285EG,WOUDRICHEM,56.5,62.15
Enexis B.V.,Kazemat,81,4285EJ,WOUDRICHEM,157.6,0
Enexis B.V.,Heemraad,14,4285TC,WOUDRICHEM,294.7857143,0
Enexis B.V.,Schout,34,4285TD,WOUDRICHEM,137.8285714,0
Enexis B.V.,Oude Ban,91,4285TH,WOUDRICHEM,245.84,0
Enexis B.V.,Schepen,41,4285TK,WOUDRICHEM,202.7,0
Enexis B.V.,Merwededijk,28,4285WB,WOUDRICHEM,229.0454545,0
Enexis B.V.,Oudendijk,7,4285WH,WOUDRICHEM,209.0909091,0
Enexis B.V.,Jan Spieringweg,28,4285WN,WOUDRICHEM,483.0714286,280.1814286
Enexis B.V.,Oudbroek,22,4285WP,WOUDRICHEM,127.0769231,0
Enexis B.V.,Ruigenhoekweg,51,4285WT,WOUDRICHEM,652.15,0
Enexis B.V.,Jettebosstraat,85,4285XH,WOUDRICHEM,152.7931034,0
Enexis B.V.,Wethouder Kuijpersstraat,23,4285XL,WOUDRICHEM,197.2222222,0
Enexis B.V.,B.A. van der Colffstraat,127,4285XN,WOUDRICHEM,181.7894737,0
Enexis B.V.,Elftstraat,94,4285XP,WOUDRICHEM,134.826087,144.2639131
Enexis B.V.,Fintstraat,79,4285XR,WOUDRICHEM,218.5,0
Enexis B.V.,Burg van Rijswijkstraat,20,4285XT,WOUDRICHEM,240.2142857,0
Enexis B.V.,Burgemeester Verhagenstr,134,4285XW,WOUDRICHEM,250.9285714,0
Enexis B.V.,Fortstraat,75,4285XZ,WOUDRICHEM,264.5,0
Enexis B.V.,Fabriciusstraat,24,4286AA,ALMKERK,190.3684211,0
Enexis B.V.,Graaf van Nieuwenaarstr,1,4286AB,ALMKERK,272,0
Enexis B.V.,Professor de Quayplein,148,4286AE,ALMKERK,195.1,0
Enexis B.V.,Voorstraat,97,4286AJ,ALMKERK,421.2857143,0
Enexis B.V.,Wiek,113,4286AS,ALMKERK,181.6896552,0
Enexis B.V.,Brugdam,117,4286AX,ALMKERK,737.3076923,545.6076923
Enexis B.V.,Sjersestraat,72,4286BC,ALMKERK,201.56,0
Enexis B.V.,Altena's Laantje,142,4286BD,ALMKERK,313.8461538,0
Enexis B.V.,Vd Duyn van Maasdamstr,121,4286BE,ALMKERK,220.4444444,116.8355555
Enexis B.V.,Van Limburg Stirumstraat,26,4286BG,ALMKERK,144,0
Enexis B.V.,Van Hogendorpstraat,22,4286BJ,ALMKERK,298,65.56
Enexis B.V.,Werf,115,4286BL,ALMKERK,96.59259259,0
Enexis B.V.,De Borchgravestraat,141,4286BN,ALMKERK,377.3636364,0
Enexis B.V.,De Ridderstraat,128,4286BP,ALMKERK,163.9411765,0
Enexis B.V.,Mr. L.A. Donkerstraat,19,4286BS,ALMKERK,279.8,0
Enexis B.V.,Wethouder Raamsstraat,120,4286BV,ALMKERK,954.7272727,0
Enexis B.V.,Binnenhof,124,4286BX,ALMKERK,675.9,0
Enexis B.V.,Kerklaantje,35,4286BZ,ALMKERK,246.0555556,0
Enexis B.V.,Burgemeester H Blokstr,149,4286CB,ALMKERK,326.1818182,0
Enexis B.V.,Melkweg,105,4286CE,ALMKERK,127.3478261,38.20434783
Enexis B.V.,De Ster,81,4286CG,ALMKERK,85.26315789,0
Enexis B.V.,Rozenlaan,143,4286CJ,ALMKERK,105.6666667,0
Enexis B.V.,Magnolialaan,21,4286CM,ALMKERK,226.125,0
Enexis B.V.,Anjerlaan,48,4286CP,ALMKERK,76.125,58.61625
Enexis B.V.,Prunuslaan,117,4286CS,ALMKERK,341.5,0
Enexis B.V.,Antonialaan,88,4286CW,ALMKERK,56.35185185,0
Enexis B.V.,Fresialaan,119,4286CX,ALMKERK,261.6153846,0
Enexis B.V.,Provincialeweg Noord,139,4286DB,ALMKERK,342.9259259,0
Enexis B.V.,Gantelweg,8,4286EG,ALMKERK,319.2222222,0
Enexis B.V.,Bloemweg,33,4286EJ,ALMKERK,449.6428571,0
Enexis B.V.,Uppelse Hoek,80,4286EL,ALMKERK,404.3333333,0
Enexis B.V.,Vlinderslag,3,4286EV,ALMKERK,108.1212121,0
Enexis B.V.,Korf,91,4286GD,ALMKERK,135.1212121,8.107272726
Enexis B.V.,Middenveld,15,4286GJ,ALMKERK,101.72,0
Enexis B.V.,Woudrichemseweg,78,4286GL,ALMKERK,181.2083333,0
Enexis B.V.,Zandwijk,129,4286LC,ALMKERK,697.6153846,0
Enexis B.V.,Boompjes,114,4286LE,ALMKERK,343.5789474,0
Enexis B.V.,Emmikhovenseweg,41,4286LH,ALMKERK,572.7333333,0
Enexis B.V.,Provincialeweg Zuid,61,4286LJ,ALMKERK,347.173913,0
Enexis B.V.,Broekgraaf,122,4286LW,ALMKERK,1501.416667,0
Enexis B.V.,Midgraaf,86,4286LX,ALMKERK,394.9428571,418.6394285
Enexis B.V.,Waardhuizen,15,4287LP,WAARDHUIZEN,287.1666667,0
Enexis B.V.,Waardhuizenseweg,5,4287LT,WAARDHUIZEN,324.5333333,0
Enexis B.V.,Hoge Oldersdijk,98,4287LV,WAARDHUIZEN,221.9285714,0
Enexis B.V.,Uitwijksestraat,145,4287LX,WAARDHUIZEN,253,0
Enexis B.V.,Uitwijksdijkje,52,4288JC,UITWIJK,646.5,0
Enexis B.V.,'t Gemeent,125,4288JD,UITWIJK,199.4210526,143.5831579
Enexis B.V.,Pompstraat,27,4288JE,UITWIJK,544.7,0
Enexis B.V.,Langstraat,143,4288JK,UITWIJK,254.0555556,27.94611112
Enexis B.V.,Poortweg,14,4288JL,UITWIJK,314.1363636,0
Enexis B.V.,Smidstraat,116,4288JN,UITWIJK,135.7857143,0
Enexis B.V.,Antwerpsestraat,43,4611AA,BERGEN OP ZOOM,356.826087,349.6895653
Enexis B.V.,Keldermanslaan,89,4611AL,BERGEN OP ZOOM,113.1395349,0
Enexis B.V.,Zuid - Oostsingel,33,4611AM,BERGEN OP ZOOM,553,77.42
Enexis B.V.,Zuid-Oostsingel,101,4611BB,BERGEN OP ZOOM,94.79032258,0
Enexis B.V.,Van Dedemstraat,16,4611BE,BERGEN OP ZOOM,37.2,0
Enexis B.V.,Burg Van Hasseltstraat,134,4611BG,BERGEN OP ZOOM,147.5294118,4.425882354
Enexis B.V.,Hermusstraat,90,4611BK,BERGEN OP ZOOM,116.5714286,12.82285715
Enexis B.V.,Meeussenstraat,125,4611BP,BERGEN OP ZOOM,161.6956522,0
Enexis B.V.,Wassenaarstraat,49,4611BS,BERGEN OP ZOOM,464.125,0
Enexis B.V.,Stationsplein,40,4611BX,BERGEN OP ZOOM,49.38461538,0
Enexis B.V.,Stationsstraat,112,4611CA,BERGEN OP ZOOM,584.7826087,584.7826087
Enexis B.V.,Bredasestraat,106,4611CE,BERGEN OP ZOOM,336.2631579,0
Enexis B.V.,Arnoldus Asselbergsstr,109,4611CL,BERGEN OP ZOOM,284.8928571,0
Enexis B.V.,Williamstraat,106,4611CM,BERGEN OP ZOOM,183.7142857,0
Enexis B.V.,Lange Parkstraat,144,4611CP,BERGEN OP ZOOM,146.6666667,54.26666668
Enexis B.V.,Zuidzijde Zoom,99,4611CT,BERGEN OP ZOOM,94.04347826,0
Enexis B.V.,Faurestraat,126,4611DD,BERGEN OP ZOOM,405.5833333,0
Enexis B.V.,Van Overstratenlaan,25,4611DK,BERGEN OP ZOOM,173.7368421,0
Enexis B.V.,Bolwerk - Noord,99,4611DR,BERGEN OP ZOOM,362.7272727,0
Enexis B.V.,Bolwerk - Zuid,8,4611DS,BERGEN OP ZOOM,138.5,0
Enexis B.V.,Bolwerk-Zuid,10,4611DW,BERGEN OP ZOOM,160.8571429,0
Enexis B.V.,P.Turcqstraat,139,4611DZ,BERGEN OP ZOOM,149.1363636,85.00772725
Enexis B.V.,Thomas de Rouckstraat,110,4611EB,BERGEN OP ZOOM,53.89655172,0
Enexis B.V.,Burg Stulemeijerln,118,4611EE,BERGEN OP ZOOM,181.2666667,157.702
Enexis B.V.,Rijtuigweg,38,4611EK,BERGEN OP ZOOM,161.1764706,0
Enexis B.V.,Artilleriestraat,65,4611GB,BERGEN OP ZOOM,177.1875,0
Enexis B.V.,Molenpad,132,4611GD,BERGEN OP ZOOM,77.56666667,0
Enexis B.V.,Dubbelstraat,72,4611GJ,BERGEN OP ZOOM,92.41304348,0
Enexis B.V.,Noordzijde Haven,97,4611GN,BERGEN OP ZOOM,103.15625,0
Enexis B.V.,Spui,134,4611GX,BERGEN OP ZOOM,467.4761905,0
Enexis B.V.,Zuidzijde Haven,12,4611HA,BERGEN OP ZOOM,138.7647059,0
Enexis B.V.,Wagenpleintje,116,4611HE,BERGEN OP ZOOM,78.23333333,0
Enexis B.V.,Bruinevisstraat,106,4611HJ,BERGEN OP ZOOM,242.1333333,14.528
Enexis B.V.,Westersingel,149,4611HK,BERGEN OP ZOOM,437.4615385,0
Enexis B.V.,Londonstraat,94,4611HW,BERGEN OP ZOOM,211.2857143,0
Enexis B.V.,Watermolenpad,6,4611HX,BERGEN OP ZOOM,278.25,0
Enexis B.V.,Moeregrebstraat,35,4611JB,BERGEN OP ZOOM,198.5833333,0
Enexis B.V.,Morganstraat,113,4611JE,BERGEN OP ZOOM,674.1,0
Enexis B.V.,Lievevrouwestraat,91,4611JJ,BERGEN OP ZOOM,298,0
Enexis B.V.,Zuidmolenstraat,21,4611JM,BERGEN OP ZOOM,179.7222222,167.1416666
Enexis B.V.,Hooghuisstraat,4,4611JT,BERGEN OP ZOOM,48.94827586,0
Enexis B.V.,Koepeldwarsstraat,45,4611JV,BERGEN OP ZOOM,217.5714286,217.5714286
Enexis B.V.,Kaatsbaan,103,4611JW,BERGEN OP ZOOM,38.76190476,0
Enexis B.V.,Vlaszak,109,4611JZ,BERGEN OP ZOOM,579,0
Enexis B.V.,Boutershemstraat,75,4611KA,BERGEN OP ZOOM,261.7333333,0
Enexis B.V.,Zuid-Westsingel,27,4611KE,BERGEN OP ZOOM,25.824,0
Enexis B.V.,Belvederestraat,40,4611KJ,BERGEN OP ZOOM,148.85,0
Enexis B.V.,Glymesstraat,103,4611KL,BERGEN OP ZOOM,135,0
Enexis B.V.,Coehoornstraat,59,4611KN,BERGEN OP ZOOM,147.0909091,0
Enexis B.V.,Koning Willem I straat,137,4611KV,BERGEN OP ZOOM,194.8235294,0
Enexis B.V.,Gertrudisboulevard,52,4611KX,BERGEN OP ZOOM,159.9,0
Enexis B.V.,Burgemeester De Roockln,59,4611LC,BERGEN OP ZOOM,260.5,0
Enexis B.V.,Koning Willem II straat,120,4611LE,BERGEN OP ZOOM,158.5263158,0
Enexis B.V.,Zuidsingel,67,4611LG,BERGEN OP ZOOM,399,95.76
Enexis B.V.,Auvergnestraat,113,4611LL,BERGEN OP ZOOM,390.6153846,0
Enexis B.V.,Koepelstraat,136,4611LP,BERGEN OP ZOOM,93.29032258,0
Enexis B.V.,Lindebaan,129,4611LW,BERGEN OP ZOOM,80.48648649,20.12162162
Enexis B.V.,Roskamstraat,13,4611LZ,BERGEN OP ZOOM,88.08196721,80.15459016
Enexis B.V.,Kloosterstraat,57,4611MC,BERGEN OP ZOOM,85.61764706,0
Enexis B.V.,Huijbergsestraat,86,4611ME,BERGEN OP ZOOM,185.5714286,0
Enexis B.V.,Voetboog,111,4611MJ,BERGEN OP ZOOM,1207.157895,0
Enexis B.V.,Thaliaplein,47,4611MK,BERGEN OP ZOOM,881.5,52.89
Enexis B.V.,Rozemarijnstraat,56,4611MN,BERGEN OP ZOOM,219,0
Enexis B.V.,Keizerstraat,37,4611MP,BERGEN OP ZOOM,201.8,0
Enexis B.V.,Koningstraat,30,4611MX,BERGEN OP ZOOM,58.11842105,0
Enexis B.V.,Bosstraat,131,4611NA,BERGEN OP ZOOM,713.3157895,684.7831579
Enexis B.V.,Penstraat,132,4611NE,BERGEN OP ZOOM,77.1025641,0
Enexis B.V.,Potterstraat,6,4611NG,BERGEN OP ZOOM,274.2631579,0
Enexis B.V.,Molstraat,24,4611NL,BERGEN OP ZOOM,229.4210526,89.47421051
Enexis B.V.,Fortuinstraat,51,4611NM,BERGEN OP ZOOM,580.5294118,0
Enexis B.V.,Grote Markt,94,4611NN,BERGEN OP ZOOM,469.972973,0
Enexis B.V.,Zuivelplein,90,4611NX,BERGEN OP ZOOM,1057.769231,0
Enexis B.V.,Koevoetstraat,11,4611PA,BERGEN OP ZOOM,277.75,283.305
Enexis B.V.,Zuivelstraat,14,4611PD,BERGEN OP ZOOM,1449.083333,0
Enexis B.V.,Wouwsestraat,133,4611PL,BERGEN OP ZOOM,2248.181818,786.8636363
Enexis B.V.,Van der Rijtstraat,27,4611PN,BERGEN OP ZOOM,711.1,0
Enexis B.V.,Korenbeursplein,37,4611PS,BERGEN OP ZOOM,690.2,248.472
Enexis B.V.,Korenbeursstraat,15,4611PT,BERGEN OP ZOOM,118.9117647,110.5879412
Enexis B.V.,Kettingstraat,19,4611PX,BERGEN OP ZOOM,456.0909091,0
Enexis B.V.,Zoomweg,54,4611QA,BERGEN OP ZOOM,194.5384615,0
Enexis B.V.,Koeveringsepoort,112,4611RB,BERGEN OP ZOOM,141.6428571,4.249285713
Enexis B.V.,Korenmarkt,15,4611RC,BERGEN OP ZOOM,316.7741935,31.67741935
Enexis B.V.,Goudenbloemstraat,34,4611RE,BERGEN OP ZOOM,114.173913,0
Enexis B.V.,Dumontsdreef,40,4611RJ,BERGEN OP ZOOM,123.15,112.0665
Enexis B.V.,Blauwehandstraat,68,4611RK,BERGEN OP ZOOM,194.2,159.244
Enexis B.V.,Cromwielstraat,138,4611RM,BERGEN OP ZOOM,212.0555556,0
Enexis B.V.,Wolzakstraat,89,4611RN,BERGEN OP ZOOM,280.4761905,0
Enexis B.V.,Engelsestraat,23,4611RR,BERGEN OP ZOOM,224,0
Enexis B.V.,Minderbroederstraat,53,4611RV,BERGEN OP ZOOM,151.9,0
Enexis B.V.,Klaverstraat,2,4611RW,BERGEN OP ZOOM,128.3913043,0
Enexis B.V.,Weverskat,89,4611RX,BERGEN OP ZOOM,185.3529412,31.51
Enexis B.V.,Noordsingel,102,4611SB,BERGEN OP ZOOM,131.7307692,0
Enexis B.V.,Wijngaardstraat,91,4611SR,BERGEN OP ZOOM,121.5454545,15.80090909
